"","HIGH","LOW","MOD"
" ENSG00000215301.11|DDX3X",0.267497558801991,-0.269080832537405,-0.427503504417526
" ENSG00000101695.9|RNF125",-0.351827047080293,-0.370988490400119,-0.354799155941704
" ENSG00000123505.19|AMD1",0.286731329556061,-0.614162064633125,0.273700619485435
" ENSG00000203710.12|CR1",1.05803722677375,-0.230565487477557,-0.450217980413036
" ENSG00000138071.15|ACTR2",0.207539055008931,0.258473616456727,-0.301239178117325
" ENSG00000126070.20|AGO3",0.361864122261441,-0.496854870306782,-0.368073908223891
" ENSG00000165084.16|C8orf34",-0.491739812621143,0.466943352130641,-0.370642535691609
" ENSG00000170801.10|HTRA3",0.490579558816402,-0.529625385517038,0.457437541385869
" ENSG00000164221.13|CCDC112",-0.318789531344057,-0.322786272586754,-0.31805586888108
" ENSG00000119508.18|NR4A3",0.985698089601934,-0.68504887227594,-0.292386241250495
" ENSG00000112039.6|FANCE",-0.454436777306917,0.464658331895027,-0.449207345245858
" ENSG00000162852.14|CNST",0.288744890354885,-0.241935180389473,-0.238780301470058
" ENSG00000163694.15|RBM47",0.41564463718903,-0.260491699753438,0.382172625972864
" ENSG00000062650.20|WAPL",0.210125619611809,-0.352972386315517,0.346033523247606
" ENSG00000123095.6|BHLHE41",-0.498940954743137,0.477114908242082,-0.296683671889617
" ENSG00000039537.16|C6",0.503280782373913,-0.37984034144356,0.409066211087554
" ENSG00000137168.8|PPIL1",-0.387873382643199,-0.390580105468195,-0.388134100427534
" ENSG00000130147.16|SH3BP4",-0.307381778674556,-0.308485607343593,-0.307041926312167
" ENSG00000121039.10|RDH10",0.560089571005117,-0.484943195521703,0.404094331039942
" ENSG00000186481.17|ANKRD20A5P",1.07850819047534,1.05681605795521,-0.374015571378586
" ENSG00000168427.9|KLHL30",-0.506743351893801,-0.450131178925971,0.237798594811274
" ENSG00000147251.16|DOCK11",0.292160109027768,-0.503619668324918,-0.498523127840166
" ENSG00000182541.18|LIMK2",0.343861596665126,-0.313326728474515,-0.379840160146852
" ENSG00000127948.17|POR",0.261840984084086,0.376991309131019,-0.299859713506378
" ENSG00000235033.7|DAAM2-AS1",0.526670968311743,-0.216163520246774,0.852551142375134
" ENSG00000119684.16|MLH3",0.297029572445171,-0.211808002261086,-0.338242118365966
" ENSG00000135655.16|USP15",0.235704885887681,-0.355780214184262,0.26736288717231
" ENSG00000136527.19|TRA2B",0.16576313166989,-0.455748844897329,0.394443393918365
" ENSG00000174574.16|AKIRIN1",0.265507179593476,0.408301110496459,-0.323539896262833
" ENSG00000152332.16|UHMK1",0.253254549394269,0.416390161370298,-0.319961627000474
" ENSG00000205221.13|VIT",0.41962693099976,0.382027158157747,-0.217861523751987
" ENSG00000170458.15|CD14",0.434873205946505,-0.419045818859049,-0.250941007183906
" ENSG00000139132.16|FGD4",-0.297946267515407,-0.298006127092933,-0.297840977151585
" ENSG00000067182.9|TNFRSF1A",0.220710325479522,-0.306747824662164,-0.262874182604239
" ENSG00000204580.14|DDR1",0.519949815155562,-0.416034841633954,0.439359009336466
" ENSG00000127314.18|RAP1B",0.172195859869886,-0.533723807719978,0.467210509786792
" ENSG00000133195.12|SLC39A11",0.374844898969352,0.782143580940432,-0.235278923164153
" ENSG00000155229.21|MMS19",-0.278165906565033,-0.302958144882792,-0.299433856700191
" ENSG00000126778.12|SIX1",-0.403087221018554,0.391722202953419,-0.251944738933791
" ENSG00000243927.6|MRPS6",-0.301222655160275,0.425632538221414,0.758650673078449
" ENSG00000214944.10|ARHGEF28",-0.275559700076194,-0.276623767512164,-0.275537029554911
" ENSG00000145819.18|ARHGAP26",0.552606964990987,-0.429463096127939,0.289806029639735
" ENSG00000173744.18|AGFG1",0.196594743290374,-0.189551490829945,0.791299873939248
" ENSG00000186470.14|BTN3A2",-0.270279013511462,-0.270338802087614,-0.270014946038769
" ENSG00000122958.15|VPS26A",0.177660148606956,-0.170319381582973,0.298384487497766
" ENSG00000185324.22|CDK10",-0.243708779878436,0.421082502286908,-0.226080034952973
" ENSG00000071073.13|MGAT4A",0.323860050119108,-0.259202413549621,-0.400952125661006
" ENSG00000163430.13|FSTL1",0.258954602166109,-0.314675678848848,-0.261132124516666
" ENSG00000100906.12|NFKBIA",-0.358899349620247,-0.414951869767181,0.266262723068767
" ENSG00000033627.18|ATP6V0A1",0.219539562841443,-0.327788620033083,-0.287606346402777
" ENSG00000169905.13|TOR1AIP2",0.160653689200957,0.201085373276783,0.149329287262903
" ENSG00000130304.17|SLC27A1",-0.255985677629022,-0.308540448343167,-0.293835620139954
" ENSG00000134297.8|PLEKHA8P1",-0.317057782445664,-0.325600611561086,-0.315584517442409
" ENSG00000086062.13|B4GALT1",0.410688404920915,-0.503723217210492,0.384226399445098
" ENSG00000213516.10|RBMXL1",0.391547581755098,-0.477209178867996,-0.426112030968847
" ENSG00000154096.14|THY1",-0.460775236675705,0.531710782538218,0.417101099864248
" ENSG00000089737.19|DDX24",0.208742953275472,0.938491422966999,-0.428635528000051
" ENSG00000196083.11|IL1RAP",0.402522817837028,-0.298317947559127,-0.163722148097899
" ENSG00000115271.11|GCA",0.420967360209998,-0.33579384639146,-0.361614362609229
" ENSG00000027075.17|PRKCH",-0.328673064519368,-0.354189834126994,-0.32685900139092
" ENSG00000165650.12|PDZD8",0.25712370505252,0.362364088673068,-0.221480920268578
" ENSG00000108946.17|PRKAR1A",0.170123004719556,0.751148102273044,-0.300507456064216
" ENSG00000123405.14|NFE2",0.863698173833785,0.442424747500182,-0.26685465702491
" ENSG00000196352.18|CD55",0.363429084747649,-0.322370918421499,-0.427687416315443
" ENSG00000121858.11|TNFSF10",-0.280141036510117,-0.353676936484066,0.299424125438072
" ENSG00000233251.8|ENSG00000233251",-0.346408702537027,-0.361827742872634,0.605105830367793
" ENSG00000118900.15|UBN1",0.265357606578992,0.375960354473046,-0.352300737766124
" ENSG00000100311.17|PDGFB",-0.342426174973276,0.3519151771341,0.212793563199162
" ENSG00000130193.8|THEM6",-0.283079388743437,-0.288207833996904,-0.281194864156171
" ENSG00000109929.10|SC5D",0.237328040806279,-0.219124574636873,0.160828398672716
" ENSG00000178947.9|SMIM10L2A",-0.275394537334704,-0.282477240680247,-0.256947682575009
" ENSG00000075618.18|FSCN1",-0.374739485611966,-0.372396745853521,0.338841878503987
" ENSG00000071189.21|SNX13",0.361765123420014,0.343496895456962,-0.451040535829868
" ENSG00000253200.1|ENSG00000253200",0.305654650976875,0.463032449155113,-0.245647011158753
" ENSG00000138439.12|FAM117B",-0.359628500904571,0.241321159897678,-0.311881244652498
" ENSG00000121068.14|TBX2",-0.34917997782351,-0.355038042334825,-0.347821374581076
" ENSG00000227268.5|KLLN",0.630322592730436,0.529058103801843,-0.355200345529124
" ENSG00000267069.3|ENSG00000267069",0.423035231858807,-0.184982546162132,-0.25732578181035
" ENSG00000181751.10|MACIR",0.699887447516125,0.530573192143858,-0.336447084701001
" ENSG00000148400.13|NOTCH1",-0.309142363646068,0.474378219611282,-0.21023665622248
" ENSG00000221963.6|APOL6",0.232561906875325,-0.313791397866481,-0.249415647681741
" ENSG00000116679.16|IVNS1ABP",0.33794882371959,0.619263235823541,-0.370934378153689
" ENSG00000080371.6|RAB21",0.190166519357541,0.394227287342089,-0.336762711343519
" ENSG00000150457.9|LATS2",0.325389695956098,0.544144216246549,-0.296218786161368
" ENSG00000057704.13|TMCC3",0.386522528329129,0.432324612623925,-0.288090866517321
" ENSG00000144909.8|OSBPL11",0.283890069456227,-0.265358916975903,0.317322569951685
" ENSG00000167565.13|SERTAD3",-0.428755523056232,0.391373331075472,-0.385192273331393
" ENSG00000175782.11|SLC35E3",-0.245307909529214,0.340994799596611,-0.210793878729648
" ENSG00000159640.17|ACE",-0.332337341971516,-0.320499570930795,-0.381928714044507
" ENSG00000162413.17|KLHL21",-0.246726142821168,-0.231188503898563,-0.215916357906983
" ENSG00000103550.14|KNOP1",-0.273914767765324,0.543244897857419,-0.280922506053593
" ENSG00000179094.16|PER1",-0.451907904969307,0.433767235704646,0.592437690633143
" ENSG00000146067.17|FAM193B",-0.271947375926189,0.529302611470125,0.4957400368624
" ENSG00000171241.9|SHCBP1",0.571972859440661,-0.460666305535603,0.209126967700835
" ENSG00000163421.9|PROK2",1.09912399780727,0.282831819891892,-0.48836602951935
" ENSG00000171227.7|TMEM37",-0.358024551523761,-0.358893937274305,-0.363496981177772
" ENSG00000242193.11|CRYZL2P",-0.25202081546583,-0.333574480729072,0.288598920057666
" ENSG00000103966.11|EHD4",-0.261062989901026,0.525556262839275,-0.35924558643738
" ENSG00000154258.17|ABCA9",0.275712516261683,-0.301148821151349,0.258937695033891
" ENSG00000178573.7|MAF",0.3033537399858,0.401849477748137,-0.207441244887521
" ENSG00000122756.15|CNTFR",0.317222825928925,0.527131915143972,-0.33793759311806
" ENSG00000013392.8|RWDD2A",0.421466794915844,0.393692124791951,0.385569714526513
" ENSG00000127920.6|GNG11",-0.286355665281128,-0.297194704223588,0.252601727574757
" ENSG00000100077.16|GRK3",0.26255528021642,0.370741823926358,-0.207785380190247
" ENSG00000116106.12|EPHA4",-0.480843122427088,0.788691753331066,-0.405271807331009
" ENSG00000260027.5|HOXB7",-0.249414429250132,0.717003028046369,-0.374825084368449
" ENSG00000135503.13|ACVR1B",0.302915596858289,-0.297365331437711,-0.438878401825577
" ENSG00000124145.6|SDC4",0.289734238752463,-0.237415270913931,0.310329964757612
" ENSG00000135245.10|HILPDA",-0.451123294044155,0.434171107612219,-0.322208414126574
" ENSG00000168461.13|RAB31",0.319770418060498,-0.474337069113604,-0.323826819711436
" ENSG00000058063.16|ATP11B",0.170059684602834,-0.211715206374296,0.217834516457623
" ENSG00000152952.14|PLOD2",0.257326465003597,-0.309459884116497,-0.346133989526356
" ENSG00000153201.17|RANBP2",0.177933548467563,-0.231678415878605,-0.270347556914461
" ENSG00000176438.13|SYNE3",0.320041968731326,-0.318059444155951,-0.316942539299861
" ENSG00000070444.15|MNT",-0.243382505531312,-0.242374338042781,-0.241555220148565
" ENSG00000161013.17|MGAT4B",-0.240861956549865,-0.364035275185166,0.425148188728224
" ENSG00000283294.2|ENSG00000283294",0.682477912523426,-0.232990291309003,-0.377136249299793
" ENSG00000251056.1|ANKRD20A17P",-0.381373549081733,-0.258951946684006,0.226823795773078
" ENSG00000165072.10|MAMDC2",0.344481597250893,-0.253397916639793,-0.288611561451641
" ENSG00000179044.16|EXOC3L1",-0.351321092476836,-0.347802742842407,-0.348929250685266
" ENSG00000206120.11|EGFEM1P",-0.291687469981812,-0.284062691355739,-0.285222544928865
" ENSG00000150594.7|ADRA2A",0.338013933500128,-0.281877884673947,-0.338317452630459
" ENSG00000103196.12|CRISPLD2",0.384562943974938,-0.4078763537763,-0.291951977267416
" ENSG00000130307.12|USHBP1",-0.200322840842869,-0.198357454174794,-0.19705522351975
" ENSG00000105339.11|DENND3",0.301001270170856,-0.308936783521384,0.313745390213374
" ENSG00000196139.14|AKR1C3",-0.304067046761413,0.416120336245148,0.299642293790964
" ENSG00000143322.22|ABL2",0.282105372706413,0.458731252924964,-0.193274649422088
" ENSG00000168268.11|NT5DC2",-0.293473514604147,0.524531418074996,-0.45956361112917
" ENSG00000170365.10|SMAD1",-0.302257062239419,0.506386651463574,-0.266725119191877
" ENSG00000160785.14|SLC25A44",0.268826319767182,-0.249368818199373,-0.294827851373687
" ENSG00000067798.16|NAV3",-0.38504120736844,-0.401022905449454,0.313066843193616
" ENSG00000197629.6|MPEG1",0.476771340698251,-0.421695213143608,-0.340258019466136
" ENSG00000169967.17|MAP3K2",0.216627682920348,-0.210384071847508,-0.361520267397647
" ENSG00000103064.15|SLC7A6",0.329484399756771,-0.383500494720168,-0.27473582682075
" ENSG00000115459.18|ELMOD3",-0.440519000084828,-0.427313920359097,0.749006436139667
" ENSG00000227456.9|LINC00310",-0.396886484643428,0.291276175382543,-0.195574072258248
" ENSG00000112062.12|MAPK14",0.208617101450564,0.404221318106293,-0.378406274802232
" ENSG00000196781.16|TLE1",-0.213760987340536,-0.22290499605337,-0.212619946802606
" ENSG00000111801.16|BTN3A3",-0.219553306814684,0.201492877443082,-0.274344138328527
" ENSG00000041988.16|THAP3",-0.249706860954288,-0.249997322004654,-0.249397150259395
" ENSG00000133477.17|FAM83F",-0.419630134635032,-0.304565994322092,0.349370482402197
" ENSG00000109906.15|ZBTB16",-0.317342020366783,-0.284338354293358,-0.251239612643989
" ENSG00000185340.16|GAS2L1",-0.262098442632615,0.367644896626143,-0.372153170501844
" ENSG00000007944.15|MYLIP",0.322308891647468,0.785221304297374,1.80736083131247
" ENSG00000164035.10|EMCN",-0.390674033018115,-0.391733524413923,-0.391782040641472
" ENSG00000135837.17|CEP350",0.315439083882212,-0.41052347375581,-0.361090130648959
" ENSG00000278931.1|ENSG00000278931",-0.33006440275997,0.385381587742666,-0.251095595086358
" ENSG00000125968.9|ID1",-0.460509758149997,0.57962042378712,-0.327930921766144
" ENSG00000139372.15|TDG",0.268545105135315,-0.196164545366408,-0.44737063565599
" ENSG00000136160.17|EDNRB",0.272037580105867,-0.27053856165794,-0.30677873064684
" ENSG00000179922.6|ZNF784",-0.393803272890831,-0.233597987816409,0.236334099014954
" ENSG00000181631.7|P2RY13",0.647944429769339,-0.529924782197975,-0.187704382550314
" ENSG00000149577.17|SIDT2",0.278116335227387,-0.489548529403826,-0.286872933088487
" ENSG00000166997.8|CNPY4",-0.238518482780352,0.42720147877149,-0.258155489895171
" ENSG00000177685.17|CRACR2B",-0.308652045711738,-0.291940514975196,0.242874762709268
" ENSG00000134317.18|GRHL1",0.82700304540477,0.921148680624324,-0.349554006483357
" ENSG00000145743.18|FBXL17",0.230667328264995,-0.348224417538146,0.290672354147006
" ENSG00000153933.10|DGKE",-0.407667775850702,-0.40799248433938,-0.409614423899914
" ENSG00000143320.9|CRABP2",-0.297248206349389,-0.193108529833516,0.148670167731822
" ENSG00000074695.6|LMAN1",0.216109183283915,-0.912393065776944,0.674658893243689
" ENSG00000138069.18|RAB1A",0.15024169322611,-0.316522520559044,-0.369090203429426
" ENSG00000174840.9|PDE12",0.278012803529848,-0.171132147240188,-0.409083935228347
" ENSG00000189223.15|PAX8-AS1",0.218113154566433,0.23277099359013,0.196236755146841
" ENSG00000117245.13|KIF17",-0.273971423802946,-0.273676411470466,-0.27354274363106
" ENSG00000038295.8|TLL1",-0.608594763254722,-0.601533907816051,-0.599793794849095
" ENSG00000134262.13|AP4B1",-0.20578748742312,0.209768972496981,0.20612791438407
" ENSG00000100365.16|NCF4",0.529348468714815,0.327824082101491,-0.125629768034272
" ENSG00000136842.14|TMOD1",0.287480553690914,-0.386360995002681,0.187551897691846
" ENSG00000152689.18|RASGRP3",-0.30449741733177,-0.198460426336766,0.188196302641585
" ENSG00000163590.14|PPM1L",0.246426954168962,-0.441731709257138,0.307058797305992
" ENSG00000158517.16|NCF1",0.892095817783257,0.790933350068473,-0.426201236411171
" ENSG00000137492.9|THAP12",0.161342677122617,0.598781921344689,-0.287009751280837
" ENSG00000134851.13|TMEM165",0.231520207176924,0.564101580510651,-0.28422840401137
" ENSG00000102580.15|DNAJC3",0.171979041809938,0.25960406334816,-0.36271322847934
" ENSG00000233608.5|TWIST2",-0.263047645744485,-0.261723712277934,-0.260739280739263
" ENSG00000141699.11|RETREG3",-0.227706614646859,-0.229858187689066,-0.230423606112344
" ENSG00000132361.18|CLUH",-0.199177181860565,-0.146825566169638,0.181962505695748
" ENSG00000120658.14|ENOX1",-0.426371059430636,-0.365908984127712,0.29129317688867
" ENSG00000102786.15|INTS6",0.29160104801498,-0.345704823907803,-0.362118165011428
" ENSG00000048405.11|ZNF800",0.262209213892807,0.269808736872789,0.2611180716215
" ENSG00000162878.13|PKDCC",-0.344447032639853,-0.349317054908894,-0.341452528705871
" ENSG00000189221.11|MAOA",0.195549563784534,-0.238391117405063,-0.213334887876784
" ENSG00000018625.15|ATP1A2",0.368420310384261,-0.427961809034086,-0.339831737627546
" ENSG00000099337.5|KCNK6",0.515249908171835,-0.339047696651721,-0.393662017337586
" ENSG00000153147.6|SMARCA5",0.154086166038444,0.750836619118376,-0.384061803878131
" ENSG00000253389.2|ENSG00000253389",-0.420388781009312,0.359950201847315,-0.346794778625912
" ENSG00000257335.8|MGAM",0.847239662827205,0.604365725200323,-0.356310767235771
" ENSG00000134470.21|IL15RA",0.290058369724795,-0.277717843142154,-0.286917128947339
" ENSG00000100100.13|PIK3IP1",-0.406669476480835,-0.324266489461313,0.545574453698584
" ENSG00000100060.18|MFNG",-0.205549020295828,-0.184542825890439,-0.207041642561731
" ENSG00000140848.17|CPNE2",-0.159403196556314,0.577211347961113,-0.269898466502381
" ENSG00000159450.13|TCHH",0.489057160440358,0.4231322059551,0.37253642946815
" ENSG00000204371.12|EHMT2",-0.191329825789796,-0.152219336605115,0.318709769562322
" ENSG00000066056.14|TIE1",-0.232689908971595,-0.232362145934946,-0.23400241547213
" ENSG00000130024.15|PHF10",0.181938281106098,-0.240846254466874,-0.444345321987996
" ENSG00000156374.16|PCGF6",0.259951389398444,-0.296121361918763,-0.37069434357295
" ENSG00000115977.21|AAK1",0.214385441386091,-0.40529851762616,-0.267825320337703
" ENSG00000150907.10|FOXO1",0.475927643882503,0.659932808273493,-0.815263694694999
" ENSG00000291023.1|ULK4P1",-0.39132548980983,0.231021131678662,-0.325189338147302
" ENSG00000116833.14|NR5A2",-0.223703776808404,-0.206028284455439,-0.210669014026457
" ENSG00000008311.16|AASS",0.232778430803418,-0.199711025614132,-0.264924280391972
" ENSG00000113580.15|NR3C1",0.404526359393199,-0.505409740595488,-0.421761867328552
" ENSG00000159339.13|PADI4",0.872348176430797,0.709992954041218,-0.351893604349123
" ENSG00000111897.7|SERINC1",0.149842829032174,-0.256479294827947,-0.65255231569475
" ENSG00000126822.18|PLEKHG3",-0.371918412866133,0.635408193520198,-0.385699459695429
" ENSG00000274286.2|ADRA2B",-0.263285713411486,-0.256223446527979,-0.25298481107264
" ENSG00000166233.15|ARIH1",0.182786781232097,-0.313976760633274,0.404968646481899
" ENSG00000100647.8|SUSD6",0.229408147376734,0.24996463168275,-0.184781202284226
" ENSG00000170185.11|USP38",0.329145977934327,0.447470779720966,-0.376785871309963
" ENSG00000164104.12|HMGB2",-0.31553517147759,-0.314685690504177,-0.316180750360338
" ENSG00000076248.12|UNG",-0.191571892659995,0.27797394086202,0.173497567404247
" ENSG00000196169.15|KIF19",0.491864935953567,0.571042890460761,0.361755126812446
" ENSG00000137872.17|SEMA6D",-0.364159249712123,-0.324070614926721,0.390839885797705
" ENSG00000105204.14|DYRK1B",-0.33695645859473,-0.337498554119624,-0.337210423930626
" ENSG00000272909.1|ENSG00000272909",0.285827649248315,0.236465133568162,-0.127345521411365
" ENSG00000008294.22|SPAG9",0.227046182545696,0.295718945432991,-0.330074345538163
" ENSG00000253304.2|TMEM200B",-0.207956824744016,-0.205827797530133,-0.205730487254691
" ENSG00000170903.12|MSANTD4",0.230663479055262,-0.237439006562553,0.264516361983029
" ENSG00000091428.18|RAPGEF4",-0.351966797863317,0.443997732560246,-0.390081761909709
" ENSG00000100697.17|DICER1",0.223810175552499,0.341208114119256,-0.255456059177838
" ENSG00000138411.13|HECW2",-0.346810850507308,-0.346868592463183,-0.34644432261486
" ENSG00000119147.10|ECRG4",-0.345705665347868,-0.34521381946759,-0.345177368043495
" ENSG00000184574.10|LPAR5",0.536967564558922,-0.36937784310366,-0.320040654753639
" ENSG00000174953.14|DHX36",0.144570667003745,-0.28569572349937,0.238609798788239
" ENSG00000136758.20|YME1L1",0.118802427215211,0.309845545380854,-0.171341536565984
" ENSG00000142405.23|NLRP12",0.810537188351472,0.542135856208587,0.27655608525315
" ENSG00000187474.5|FPR3",0.536226643533093,0.324618040793472,-0.490452464717589
" ENSG00000080573.7|COL5A3",-0.219280582222976,0.231222031539576,-0.163463069438038
" ENSG00000235314.1|LINC00957",-0.336716130213894,0.251447181468053,-0.244097145609145
" ENSG00000115942.9|ORC2",0.369853677095537,-0.184982117612621,-0.329711050292611
" ENSG00000187555.17|USP7",0.142732479917392,-0.265942966529842,-0.18159098243781
" ENSG00000154813.10|DPH3",0.196546506878156,-0.319820988600007,0.276908834832871
" ENSG00000156650.14|KAT6B",-0.16684810220085,0.533114581499873,-0.353325248346918
" ENSG00000131724.11|IL13RA1",0.210432237182532,-0.238230054857599,0.405960329313798
" ENSG00000131375.10|CAPN7",0.127493354188844,0.175832763511458,0.12587380234978
" ENSG00000104611.12|SH2D4A",-0.228980861051129,-0.159435929802668,0.192045152036492
" ENSG00000152601.18|MBNL1",0.197919066169719,-0.260820344641595,-0.20119117897314
" ENSG00000168411.14|RFWD3",0.259227130607935,-0.282041142946305,0.460111248209156
" ENSG00000155846.17|PPARGC1B",0.359266976621293,-0.277327689148176,0.275978357753568
" ENSG00000159212.13|CLIC6",0.466729833981907,0.737013228379974,-0.37203996261513
" ENSG00000244754.9|N4BP2L2",0.141563015608864,0.434605200073271,-0.586261271920012
" ENSG00000104723.21|TUSC3",-0.221092903745043,0.294571720742161,-0.18918421761896
" ENSG00000105499.14|PLA2G4C",-0.247182236563119,0.179442750924355,0.165213291245503
" ENSG00000243244.7|STON1",0.321341212521578,0.536728946072985,-0.235860928693812
" ENSG00000169018.6|FEM1B",0.137570004426292,0.238933914261925,-0.211353156332339
" ENSG00000168229.4|PTGDR",0.400646236732466,-0.377062457042142,0.297607818478308
" ENSG00000170522.10|ELOVL6",-0.209486213923476,-0.185377733673283,-0.194660486110378
" ENSG00000198113.3|TOR4A",-0.410593620891726,-0.41205633403313,-0.412498013635761
" ENSG00000171049.9|FPR2",0.518020231155629,0.254519420160936,-0.295637239815466
" ENSG00000166292.12|TMEM100",-0.441729218115174,0.370270942697938,-0.344875193179133
" ENSG00000092421.17|SEMA6A",-0.339352748127698,0.443481266221319,0.404192131081874
" ENSG00000102678.7|FGF9",0.351806306828881,0.269892391168357,0.277896215921366
" ENSG00000149970.16|CNKSR2",0.395987947420722,0.205982498531519,-0.436941895677562
" ENSG00000198355.5|PIM3",-0.38923397316704,-0.278791441373735,0.458526708593378
" ENSG00000196739.15|COL27A1",-0.224407028509227,-0.209088984268771,-0.217766749332072
