"","HIGH_vs_LOW","HIGH_vs_MOD","MOD_vs_LOW"
" ENSG00000091527.17|CDV3",0.188879506013067,0.371488419882716,-0.378741079771319
" ENSG00000110090.13|CPT1A",-0.373823072454159,0.430285058423579,0.256762121684683
" ENSG00000165650.12|PDZD8",0.204160632296782,0.183739981897268,0.161728741490279
" ENSG00000258572.1|ENSG00000258572",0.455297824620358,-0.313148458157903,-0.317374719935008
" ENSG00000203706.9|SERTAD4-AS1",-0.437109602837723,0.324716789678091,0.181822913440763
" ENSG00000171163.16|ZNF692",-0.325426764459341,0.268427716280267,0.222646487467583
" ENSG00000160551.12|TAOK1",0.38618224610319,0.38611504186516,0.381770041329722
" ENSG00000129515.20|SNX6",0.204517615925581,-0.502447892346147,-0.35354808069277
" ENSG00000077147.16|TM9SF3",0.221422534072621,0.23161390582935,0.219985448833369
" ENSG00000156273.16|BACH1",0.248266350199419,0.232110035134054,0.230745092695486
" ENSG00000154059.11|IMPACT",0.192813134913275,0.245884423024166,-0.286609746494117
" ENSG00000174574.16|AKIRIN1",0.264647771276178,-0.25898269319089,0.16887165003581
" ENSG00000177508.12|IRX3",0.312276138758822,0.296771702872887,0.280490526329505
" ENSG00000005893.17|LAMP2",0.260455133707298,0.339025119145297,-0.22669374994143
" ENSG00000100485.12|SOS2",0.339643522712854,0.299319051726934,-0.311760495632287
" ENSG00000146197.9|SCUBE3",-0.387644972414613,0.204051715575889,0.177425159034321
" ENSG00000110422.12|HIPK3",0.33213865042881,-0.392697851631485,0.389616862536407
" ENSG00000121741.17|ZMYM2",0.205005568598273,0.353507661053409,-0.28371051943868
" ENSG00000123636.19|BAZ2B",-0.354367954388112,0.290714517488701,-0.2249284970809
" ENSG00000123124.14|WWP1",0.210107954689333,0.315814741996895,-0.261182018332215
" ENSG00000080493.19|SLC4A4",0.299306051369712,0.268948594793071,0.23263534450421
" ENSG00000074695.6|LMAN1",0.216370881715332,0.234401474252172,-0.283732628706676
" ENSG00000112964.14|GHR",0.31831499098861,0.316985616877125,0.314789805476498
" ENSG00000140691.18|ARMC5",-0.386642510804655,0.259252515826504,0.21785018209237
" ENSG00000163412.13|EIF4E3",0.178508424824701,0.243497911468938,-0.170971309043383
" ENSG00000116406.20|EDEM3",0.299115979542829,0.225523752737184,-0.147815094765812
" ENSG00000111897.7|SERINC1",0.200418733004274,-0.488793210003644,-0.335489099774507
" ENSG00000099246.18|RAB18",0.211754124326029,-0.44867187987032,0.206213018709151
" ENSG00000259654.1|ENSG00000259654",-0.27338757776533,-0.255731505358959,-0.244572742548845
" ENSG00000115365.13|LANCL1",0.215162121929679,0.332768297300029,-0.262636916347679
" ENSG00000119900.9|OGFRL1",0.223486763383261,0.187252899673542,-0.201241059502515
" ENSG00000119318.13|RAD23B",0.209269363610414,0.268893122818826,-0.285688741660304
" ENSG00000169018.6|FEM1B",0.190100259560481,0.293136328499184,-0.295530359854021
" ENSG00000203709.14|MIR29B2CHG",-0.388823968815813,0.22547747335782,-0.24593472750403
" ENSG00000124532.15|MRS2",0.198631629929141,0.300120622707606,-0.286977575751727
" ENSG00000048405.11|ZNF800",0.256641729791498,0.239282080100012,0.202016745635709
" ENSG00000265107.3|GJA5",-0.452771274788489,-0.450972248017145,-0.449235937544217
" ENSG00000139977.14|NAA30",0.32608816573488,-0.548201059085875,-0.316476420462274
" ENSG00000130558.20|OLFM1",-0.365933796739572,0.202027917717442,-0.206093592219588
" ENSG00000178691.11|SUZ12",0.206623389936482,0.28673472385114,-0.212600119436084
" ENSG00000075420.13|FNDC3B",0.305839466069544,0.301994350767825,0.299366450603179
" ENSG00000198146.4|ZNF770",0.383481434013774,0.380390682974242,0.377577771207759
" ENSG00000177738.6|ANXA2R-OT1",-0.349314409507706,0.267010939147111,-0.172750107623797
" ENSG00000091039.17|OSBPL8",0.399307113637803,0.399162713025711,0.398192859383177
" ENSG00000142552.8|RCN3",-0.274075404852459,-0.285558517971809,0.32001742648042
" ENSG00000078140.14|UBE2K",0.161854527093276,0.162583471857839,-0.217740624611415
" ENSG00000136160.17|EDNRB",0.376468116724632,0.375851027330495,0.37274255960459
" ENSG00000166847.10|DCTN5",0.172705263284581,0.265972535878968,-0.204633951958258
" ENSG00000120907.18|ADRA1A",0.482542981059193,0.480950996513125,0.479894526078175
" ENSG00000120875.9|DUSP4",0.432892997000697,0.191942807237672,-0.182342653977316
" ENSG00000186188.11|FFAR4",0.381409176074487,-0.317545997598663,-0.26631107149667
" ENSG00000114956.20|DGUOK",-0.316148897076497,0.216616154051293,-0.243023732830387
" ENSG00000198838.14|RYR3",-0.470408735673809,0.369106361136095,0.311339279852497
" ENSG00000134108.14|ARL8B",0.212722510654256,0.227569190477382,0.215441615019853
" ENSG00000043093.15|DCUN1D1",0.22197435911161,-0.244344537598085,-0.246348660356261
" ENSG00000067955.15|CBFB",0.350830207155021,0.350278735729902,0.348674904028831
" ENSG00000145495.17|MARCHF6",0.204667557724232,-0.281890923212668,-0.258695501889037
" ENSG00000225733.8|FGD5-AS1",0.243479583460492,0.289220199565038,-0.246498711449149
" ENSG00000166266.14|CUL5",0.303956075841817,-0.393615690709321,0.202827267129353
" ENSG00000188130.14|MAPK12",-0.387134232638101,0.294788934817197,-0.291616879154299
" ENSG00000104228.13|TRIM35",0.269397276855107,0.263716802310427,0.258324394811771
" ENSG00000172175.16|MALT1",0.245001303551961,-0.287753494150899,-0.248254658392877
" ENSG00000072163.20|LIMS2",-0.339790737694339,-0.33897991457948,-0.327341026821194
" ENSG00000196177.13|ACADSB",0.23835041790834,-0.31238055834222,-0.239557846892746
" ENSG00000187010.21|RHD",-0.397718455298704,-0.154559292212526,0.210217262829
" ENSG00000279108.1|ENSG00000279108",0.433247102490964,0.2414026648442,-0.297373915943748
" ENSG00000197601.14|FAR1",0.239101966297527,0.208234184176408,-0.175465393049302
" ENSG00000158186.13|MRAS",0.228167191609183,0.264796390306484,-0.213015183112669
" ENSG00000131375.10|CAPN7",0.194506984110091,-0.418779204458892,0.287286334604986
" ENSG00000205269.6|TMEM170B",0.406103606660069,0.36020834070867,-0.36944056142204
" ENSG00000008277.15|ADAM22",0.330646885438798,0.200964926370972,-0.262576730586934
" ENSG00000061676.16|NCKAP1",0.250916587858669,-0.478766239472772,0.426065349944682
" ENSG00000171960.12|PPIH",-0.297875556018359,-0.29551047226024,-0.292111720606701
" ENSG00000170871.12|KIAA0232",0.340062431464241,0.469142190629695,-0.325152692765251
" ENSG00000149591.17|TAGLN",-0.42147284344879,0.265459966939372,-0.248366651954007
" ENSG00000153956.17|CACNA2D1",0.314338673151289,-0.228028204247687,-0.206917923352256
" ENSG00000079332.16|SAR1A",0.196679081419221,0.291849023051074,-0.243508101405157
" ENSG00000010704.19|HFE",-0.285943202622502,0.193877195596968,-0.21333614558064
" ENSG00000153707.19|PTPRD",0.395838186357433,0.238642367732266,-0.191409030173354
" ENSG00000177337.10|DLGAP1-AS1",-0.307424738249904,-0.237717025446112,-0.179450267067704
" ENSG00000108061.13|SHOC2",0.252842770575787,0.343230678829308,-0.246174339484618
" ENSG00000138279.16|ANXA7",0.158726539701131,0.249976769647527,-0.214107187660694
" ENSG00000187244.12|BCAM",-0.306629930863293,-0.306315677324162,-0.303894128881861
" ENSG00000196865.4|NHLRC2",0.241080755701007,-0.273064870012397,-0.240096016208915
" ENSG00000064651.14|SLC12A2",0.3182692814078,0.274188837222425,-0.223266216831778
" ENSG00000107651.15|SEC23IP",0.182962428506517,0.162475326378474,-0.10649195373652
" ENSG00000179922.6|ZNF784",-0.486646730758622,0.338271850814127,-0.282070972441482
" ENSG00000006831.10|ADIPOR2",0.299936051394737,0.437670420837496,-0.424815265891255
" ENSG00000106299.8|WASL",0.207626899423956,0.15588856032158,-0.137321839399466
" ENSG00000182986.15|ZNF320",-0.245459076325267,0.272595239144154,0.174357571541152
" ENSG00000251056.1|ANKRD20A17P",-0.44987724588629,0.322854694106113,-0.328844304392423
" ENSG00000206527.10|HACD2",0.237144171882711,0.194291820733172,-0.198476496794809
" ENSG00000198380.13|GFPT1",0.208669376123121,0.254145168182626,-0.264139376046627
" ENSG00000112531.17|QKI",0.253538415488539,-0.415677336612121,-0.27724410726332
" ENSG00000092439.16|TRPM7",0.30380785188214,0.31323916632899,0.286989493948482
" ENSG00000204264.12|PSMB8",-0.263018013055744,0.187484940785395,0.142454300327098
" ENSG00000101846.9|STS",0.216204014202783,0.209146205019478,0.206912324048391
" ENSG00000138069.18|RAB1A",0.181531226234314,-0.402471843456688,-0.313657098575909
" ENSG00000091436.17|MAP3K20",0.288254877989139,-0.433079527989954,-0.228713893538649
" ENSG00000144357.18|UBR3",0.269960852746803,0.362278289553495,-0.362545667743416
" ENSG00000178149.17|DALRD3",-0.287077198444231,0.201318487611905,0.192487810058872
" ENSG00000166128.13|RAB8B",0.290857143272622,0.211137628408514,-0.242360953396855
" ENSG00000247556.7|OIP5-AS1",0.166211519358192,0.284512923412278,-0.297444715211831
" ENSG00000101972.20|STAG2",0.259479397448444,0.311717273664413,-0.286419305598278
" ENSG00000188215.10|DCUN1D3",0.323420845386685,0.241630776423331,-0.235703327670665
" ENSG00000018510.18|AGPS",0.243732116580235,0.623863511446036,-0.513049619875642
" ENSG00000155827.12|RNF20",-0.203015041081397,0.263640894345643,-0.264020765994683
" ENSG00000135535.17|CD164",0.184118791658019,0.281982819076813,-0.195790755990075
" ENSG00000213923.13|CSNK1E",-0.216710447009056,0.208459425478038,-0.161295957912002
" ENSG00000100060.18|MFNG",-0.331587669491243,0.318738398565538,-0.299871772129291
" ENSG00000100852.14|ARHGAP5",0.358609044680911,0.363160344683883,0.346069409439124
" ENSG00000164209.17|SLC25A46",0.229403778352926,0.363208568369129,-0.353616375668723
" ENSG00000119729.12|RHOQ",0.250745149002732,0.383836226107687,-0.379388690288799
" ENSG00000106004.5|HOXA5",-0.377112568424623,0.3734387265546,0.170378891721383
" ENSG00000183475.13|ASB7",0.304075392539787,0.313804917296357,-0.32773514428798
" ENSG00000115353.11|TACR1",-0.389395583493625,0.181293441901471,-0.21582521162488
" ENSG00000179195.16|ZNF664",0.294242637448314,0.294999685904068,0.291932748777051
" ENSG00000237441.10|RGL2",-0.197063899297566,0.174804998694416,0.153275735665539
" ENSG00000204856.12|FAM216A",0.320754870665422,0.304250624370666,0.297286038233196
" ENSG00000160209.19|PDXK",0.289718444511557,-0.318252650789087,-0.26058705561935
" ENSG00000109184.15|DCUN1D4",0.231857222481896,0.215410316128936,-0.211517966646934
" ENSG00000065613.15|SLK",0.252309755586108,0.252834883573056,0.239292011242685
" ENSG00000123908.12|AGO2",0.270503845919081,0.273303069863444,-0.281902635887133
" ENSG00000106211.10|HSPB1",-0.314105442570484,0.351408573091821,0.315465220634202
" ENSG00000234741.10|GAS5",-0.26592053483606,0.254989054380424,0.237536558748529
" ENSG00000162591.17|MEGF6",-0.280819160830342,0.214792455693906,0.219431805918763
" ENSG00000072415.10|PALS1",0.225627761142921,0.238434399056885,-0.246765310324016
" ENSG00000134262.13|AP4B1",-0.300699968497581,-0.438590029900647,0.421236882863148
" ENSG00000183098.12|GPC6",0.31522890026328,0.369291369312206,-0.330513053253068
" ENSG00000108064.11|TFAM",0.243188228121645,-0.47785775272391,-0.327874133999221
" ENSG00000150768.17|DLAT",0.238613025072454,0.2309779133897,0.224230078159913
" ENSG00000084073.10|ZMPSTE24",0.225398298203239,-0.288371349457056,0.24354356901725
" ENSG00000090376.11|IRAK3",0.297339358988948,0.226029247928501,-0.206726235112905
" ENSG00000112983.18|BRD8",-0.199166268365535,0.177053376754011,-0.183890287552014
" ENSG00000149499.12|EML3",-0.181091955996324,0.1962646009352,-0.209902864593524
" ENSG00000133083.15|DCLK1",0.344576385682451,0.315107346719242,-0.16895129976781
" ENSG00000122786.20|CALD1",-0.341003825229955,-0.341860714912876,-0.337735533412015
" ENSG00000204256.14|BRD2",-0.130223565259398,0.288049134452649,-0.279320649739168
" ENSG00000185630.20|PBX1",0.261290953010071,0.259569945583605,0.254348800006458
" ENSG00000187735.16|TCEA1",0.159800681430074,0.222836911685269,-0.248228662298376
" ENSG00000130024.15|PHF10",0.186814291908972,-0.24956107495165,-0.234841004312934
" ENSG00000114737.16|CISH",0.309908471989947,0.193245598759446,-0.233914853250364
" ENSG00000204161.15|TMEM273",-0.31929909746674,0.259384288852934,0.211395709912102
" ENSG00000111647.13|BLTP3B",0.251086332319806,0.251970775914753,0.245375681072917
" ENSG00000162688.17|AGL",0.350727121945572,-0.355961399382325,-0.274170592265516
" ENSG00000148943.12|LIN7C",0.247862198824169,0.279960676122045,-0.23758036796513
" ENSG00000164442.11|CITED2",-0.387546891877955,0.348033427659169,0.193963083593899
" ENSG00000120137.7|PANK3",0.244533899636045,0.246378749941298,0.241395970855781
" ENSG00000260916.8|CCPG1",0.238611738337136,0.26122958520667,-0.268742464897497
" ENSG00000187260.16|WDR86",-0.388590688674113,0.267711127569722,0.253284721515696
" ENSG00000185507.21|IRF7",-0.367166712919248,0.223592152113777,-0.242605361470928
" ENSG00000164418.22|GRIK2",0.440738728284053,-0.338645521588662,-0.294325949666232
" ENSG00000141027.23|NCOR1",-0.226189082834564,0.254745292197893,0.226906626796688
" ENSG00000100934.15|SEC23A",0.272340121657157,-0.398689141763394,0.219855000073885
" ENSG00000288874.2|ENSG00000288874",-0.320242054316263,0.156477050327705,-0.176949832753211
" ENSG00000049540.19|ELN",-0.390022851741516,0.384157835373564,-0.222742678311529
" ENSG00000107679.15|PLEKHA1",0.245555341130057,0.214598876075377,-0.179079061294675
" ENSG00000112031.16|MTRF1L",0.240481746460167,0.189394770106776,-0.232477507280053
" ENSG00000102738.8|MRPS31",0.194897065009971,0.188707848290333,-0.139455640850367
" ENSG00000134531.10|EMP1",0.34048029273814,0.340646380290497,0.337415421427777
" ENSG00000187398.12|LUZP2",0.414556328946581,-0.336438786546022,-0.188752947734293
" ENSG00000125968.9|ID1",-0.431440205061899,0.343234324377196,0.324571555196699
" ENSG00000236824.2|BCYRN1",-0.427992252875035,0.289035873828099,-0.13643823560232
" ENSG00000142544.7|CTU1",-0.384872013230252,0.234267581847593,-0.19047629564532
" ENSG00000165156.15|ZHX1",0.160909072555021,0.270208652058558,-0.26314878791727
" ENSG00000213694.7|S1PR3",-0.349260402772128,0.189713505591754,-0.174975201192606
" ENSG00000223797.8|ENTPD3-AS1",-0.352059505030861,0.194391416072989,-0.19121169576552
" ENSG00000132388.13|UBE2G1",0.226202329824241,0.226884599261026,0.218679631554518
" ENSG00000062725.10|APPBP2",0.209740470742811,0.287428770778136,-0.296083994633164
" ENSG00000102580.15|DNAJC3",0.190154734518131,0.378695980236415,-0.341430728472372
" ENSG00000075223.14|SEMA3C",0.330674196841807,0.322910430850243,-0.31942878320232
" ENSG00000185324.22|CDK10",-0.279203752793381,-0.280580632584412,-0.271120291172554
" ENSG00000253406.1|ENSG00000253406",-0.399823072552278,0.237873534277968,-0.257109354720726
" ENSG00000085719.13|CPNE3",0.226319192966884,-0.245428338149881,-0.191197142739133
" ENSG00000260032.2|NORAD",0.231888988528147,0.315631145518993,-0.291955154576907
" ENSG00000163659.13|TIPARP",0.263869062494019,0.232039607608438,0.20030607755377
" ENSG00000164626.9|KCNK5",0.424482385922918,-0.322851667151475,0.26896742538988
" ENSG00000136021.19|SCYL2",0.27157485185253,-0.341595312704865,0.278633597488224
" ENSG00000104164.12|BLOC1S6",0.192099837885099,-0.305096140063443,0.189510053994214
" ENSG00000198363.18|ASPH",0.224753563442976,0.234280177319834,-0.172831730626606
" ENSG00000286177.1|ENSG00000286177",-0.417663007084899,0.276494632340653,-0.280179428053873
" ENSG00000166250.12|CLMP",0.209511334647619,0.208631858337137,0.187728949711971
" ENSG00000113083.15|LOX",0.334473821936008,0.28267581607056,-0.211021722108118
" ENSG00000107036.12|RIC1",0.259970648033196,0.251050901666841,0.234852079874666
" ENSG00000188290.11|HES4",-0.372017462355655,0.279120068827439,0.13961194912882
" ENSG00000172466.16|ZNF24",0.212977896539464,0.483917698480391,-0.416288000845371
" ENSG00000160813.7|PPP1R35",-0.364690731037603,0.252046304813135,-0.255019572639758
" ENSG00000141622.14|RNF165",-0.409213588018107,-0.406397987165606,-0.40345078672925
" ENSG00000244754.9|N4BP2L2",0.1271207665319,0.175786904747739,-0.204004384491963
" ENSG00000273485.1|ENSG00000273485",-0.394795641675357,0.32615578421433,-0.297682878847938
" ENSG00000085832.18|EPS15",0.215206280487877,-0.323560464717986,0.304033611040573
" ENSG00000198689.13|SLC9A6",0.2564930004472,0.227044379797007,-0.175864962113818
" ENSG00000176834.14|VSIG10",-0.201536882910505,0.194490973281998,-0.21013664879128
" ENSG00000164023.15|SGMS2",0.342097101269729,0.150182781938125,-0.204830097321637
" ENSG00000065809.14|FAM107B",0.26973799131128,-0.280089987947723,0.274113910182318
" ENSG00000206503.14|HLA-A",-0.25494578161807,0.228384704052079,0.22131618247095
" ENSG00000175105.8|ZNF654",0.298947779094764,0.323057518245922,-0.234503644793172
" ENSG00000138448.13|ITGAV",0.242134378826955,-0.413520281533271,-0.312288042173642
" ENSG00000138061.12|CYP1B1",-0.439389395653675,0.362367346156692,-0.277306053763334
" ENSG00000143149.13|ALDH9A1",0.243062567531406,0.249014402882703,0.241732062894074
" ENSG00000115425.14|PECR",0.206359209288607,0.216444221405969,-0.234570954210431
" ENSG00000149177.15|PTPRJ",0.336060877876479,-0.215771649030303,-0.192821790602546
" ENSG00000085063.18|CD59",-0.208761372200823,0.287699249880231,-0.274708745994538
" ENSG00000152484.14|USP12",0.230828875345382,0.296686602137995,-0.236775488398763
" ENSG00000176531.11|PHLDB3",-0.381571890277698,0.304517105330371,0.168398075178866
" ENSG00000070404.10|FSTL3",0.310728966483414,0.258464773366981,-0.234266409803174
" ENSG00000196850.6|PPTC7",0.191784880481451,0.181107426784749,0.166922282508458
" ENSG00000165476.14|REEP3",0.227328107730155,-0.351723004336813,0.208904563266174
" ENSG00000167685.15|ZNF444",-0.265176104499345,0.1908379537825,0.1526220232268
" ENSG00000203883.7|SOX18",-0.32166377854946,0.132526283254958,-0.119468886017131
" ENSG00000173163.11|COMMD1",-0.296237994938921,0.275004147171507,-0.220667356652369
" ENSG00000128709.13|HOXD9",-0.337824434354773,0.190150413099572,-0.185857902947984
" ENSG00000123091.5|RNF11",0.147428832276211,0.162814141318294,0.108843517645453
" ENSG00000289272.1|ENSG00000289272",0.422143380423102,0.302886807512412,-0.311406722645332
" ENSG00000115464.15|USP34",0.305077263341675,0.297242579586937,-0.202813670158963
" ENSG00000196465.11|MYL6B",-0.305951188175285,-0.286413767212666,-0.260721665669096
" ENSG00000123405.14|NFE2",0.238935722118639,0.16697004225087,-0.125221239752156
" ENSG00000164403.15|SHROOM1",-0.272603698420027,0.174854954936428,0.177485232771233
" ENSG00000152465.18|NMT2",-0.229469846319165,0.267336351977001,0.212067562865495
" ENSG00000143793.13|C1orf35",-0.258605835404903,0.250123149136962,-0.221989853453235
" ENSG00000290560.1|ENSG00000290560",-0.260281012347906,-0.223938625708588,-0.214460397139334
" ENSG00000071794.16|HLTF",0.214742458108878,0.181443320252055,0.166341836046556
" ENSG00000204272.13|NBDY",-0.300923926892107,-0.297209538926193,-0.292417375731348
" ENSG00000070814.22|TCOF1",-0.166427120374809,0.349922526288084,-0.173150815086484
" ENSG00000152926.16|ZNF117",0.22885431952794,0.244400028276445,-0.180392779613251
" ENSG00000141429.14|GALNT1",0.172931257048438,0.167884975237757,0.165357332259793
" ENSG00000204536.15|CCHCR1",-0.23534535577394,0.218195625100031,-0.196096329532891
" ENSG00000256751.6|PLBD1-AS1",0.265078631416766,0.255874440637055,0.247975057785311
" ENSG00000180228.14|PRKRA",0.19884266404143,0.288101987762642,-0.275678023408171
" ENSG00000176783.15|RUFY1",0.137566204960986,0.391238619874349,-0.328595045680131
" ENSG00000118200.15|CAMSAP2",0.237609880511295,-0.231016550798694,-0.204581740507762
" ENSG00000198586.14|TLK1",0.195834996007727,0.195120319860348,0.189844297150392
" ENSG00000164924.18|YWHAZ",0.297893960686565,0.301548550222918,0.295949570170655
" ENSG00000136068.16|FLNB",-0.269606592579561,0.29745653480297,0.27085168698071
" ENSG00000080608.10|PUM3",-0.268889359531482,-0.272292227909769,-0.25759187359079
" ENSG00000060749.17|QSER1",0.300960721479314,-0.320661311876084,-0.186965857773669
" ENSG00000073921.18|PICALM",0.231522716648901,0.236131653386832,0.226344924074907
" ENSG00000129968.17|ABHD17A",-0.224403272733318,0.212004748952624,0.19907450994986
" ENSG00000102908.23|NFAT5",0.278471817834816,-0.176203544554475,-0.19306277868732
" ENSG00000112851.16|ERBIN",0.20602609850486,0.281410546418694,-0.212822486118251
" ENSG00000158006.14|PAFAH2",-0.382727077067195,-0.382716498569142,-0.380812891538508
" ENSG00000225891.2|DHDDS-AS1",-0.351211239232914,-0.220397951008442,0.163425072585348
" ENSG00000224614.2|TNK2-AS1",0.387431631219836,0.304522614914994,-0.184257035557701
" ENSG00000163320.12|CGGBP1",0.177925708325848,-0.314009694754144,0.275157150133555
" ENSG00000172530.22|BANP",-0.356955369464995,-0.354071893233054,-0.347526343445546
" ENSG00000279491.2|ENSG00000279491",-0.443806396825464,0.33027484491001,-0.235353572137657
" ENSG00000083312.19|TNPO1",0.209879917313924,0.323633880333805,-0.250775570905742
" ENSG00000100211.12|CBY1",-0.214166811121926,0.281097559788371,0.188751849335682
" ENSG00000223547.10|ZNF844",-0.440510882502149,0.430221200909753,0.360905171228205
" ENSG00000105971.15|CAV2",0.182263272795742,0.185048130153497,0.175789604333506
" ENSG00000141524.19|TMC6",-0.275160511375679,-0.276574010975606,-0.270337155397201
" ENSG00000185989.11|RASA3",0.215196887984801,0.465721465709329,-0.317355822189392
" ENSG00000164736.6|SOX17",-0.384644934150445,0.306864409709968,0.218104883946592
" ENSG00000211456.14|SACM1L",0.198190241972731,-0.296116112922703,-0.254588772690914
" ENSG00000007541.17|PIGQ",-0.29827504249944,0.250295596070817,0.130643026718533
" ENSG00000156298.13|TSPAN7",-0.347830854472225,-0.268435337942237,0.198602462986103
" ENSG00000228474.6|OST4",-0.29661882433782,0.229808573589593,-0.234535742336554
